time,desired_output,sensed_output,plant_command
89.1,-0.748634128,-0.999154796,-0.192568129
89.15,-0.904160479,-0.971596226,-0.32828333
89.2,-0.987570111,-0.868267675,-0.468599963
89.25,-0.992090073,-0.697108951,-0.602446055
89.3,-0.917242317,-0.471382607,-0.719335541
89.35,-0.768903768,-0.208656998,-0.810191238
89.4,-0.558857167,0.070553029,-0.868052681
89.45,-0.303865954,0.344383314,-0.888613344
89.5,-0.024344938,0.591331465,-0.870545435
89.55,0.257268565,0.791948063,-0.81558737
89.6,0.518313616,0.930374781,-0.728387912
89.65,0.737730545,0.995607312,-0.616120268
89.7,0.897764815,0.982381843,-0.487897679
89.75,0.985411612,0.891612776,-0.3540377
89.8,0.993483038,0.730344375,-0.225234309
89.85,0.921209514,0.511217194,-0.111704101
89.9,0.774324174,0.251488611,-0.022374752
89.95,0.564620611,-0.028317593,0.035819664
90,0.309016994,-0.306027642,0.058480637
90.05,0.028199909,-0.559573326,0.044081761
90.1,-0.255044129,-0.768747876,-0.005926279
90.15,-0.517675389,-0.916822311,-0.087249762
90.2,-0.738276429,-0.991892509,-0.193113354
90.25,-0.89880361,-0.987847853,-0.314818964
90.3,-0.986071032,-0.904881754,-0.44245635
90.35,-0.992844202,-0.749500411,-0.5657077
90.4,-0.918451904,-0.5340261,-0.67468103
90.45,-0.768863594,-0.275631727,-0.760705084
90.5,-0.556223096,0.005018673,-0.817021766
90.55,-0.297873912,0.285416652,-0.839320557
90.6,-0.014953424,0.543012541,-0.826072355
90.65,0.269330809,0.757030858,-0.778636491
90.7,0.531602598,0.910151658,-0.701133186
90.75,0.750240903,0.989921311,-0.6000927
90.8,0.907167429,0.989777107,-0.483910575
90.85,0.989349829,0.90960049,-0.362154002
90.9,0.989894877,0.755751276,-0.244776357
90.95,0.908639045,0.540576972,-0.14130421
91,0.752184937,0.28143385,-0.060063225
91.05,0.533377585,-0.000703638,-0.007505926
91.1,0.270261026,-0.28293448,0.01230414
91.15,-0.015401049,-0.542287858,-0.001989691
91.2,-0.29992003,-0.757594696,-0.048942448
91.25,-0.55964499,-0.911221386,-0.124442814
91.3,-0.772930727,-0.990523271,-0.222066417
91.35,-0.921947334,-0.988897344,-0.333617256
91.4,-0.99417958,-0.906345608,-0.449812022
91.45,-0.983489295,-0.749499995,-0.561050434
91.5,-0.890649686,-0.531103585,-0.658207824
91.55,-0.723304086,-0.268987473,-0.733384556
91.6,-0.495349509,0.015375605,-0.780550607
91.65,-0.225793616,0.29862439,-0.796032507
91.7,0.062821873,0.557426337,-0.778802991
91.75,0.346301264,0.77040184,-0.730550208
91.8,0.600822115,0.919896585,-0.655521593
91.85,0.804939884,0.993454638,-0.56015629
91.9,0.9414011,0.984868604,-0.452537435
91.95,0.998611251,0.894717328,-0.34171055
92,0.971631733,0.730343517,-0.236925262
92.05,0.862619192,0.505269809,-0.146863773
92.1,0.680667169,0.238098476,-0.078920438
92.15,0.441060268,-0.049016763,-0.038592348
92.2,0.164000906,-0.33220209,-0.029031359
92.25,-0.127086248,-0.587847202,-0.050794397
92.3,-0.407530519,-0.79457655,-0.101812132
92.35,-0.653505818,-0.935043411,-0.177577808
92.4,-0.844058483,-0.997395703,-0.271539532
92.45,-0.962899504,-0.976288846,-0.37566231
92.5,-0.99980724,-0.873358109,-0.481111962
92.55,-0.951519006,-0.6971076,-0.579002935
92.6,-0.822032744,-0.462221779,-0.66114682
92.65,-0.622289919,-0.18835399,-0.720738518
92.7,-0.369263458,0.101509104,-0.752922401
92.75,-0.084525677,0.382971845,-0.755191162
92.8,0.207583899,0.63228203,-0.727584257
92.85,0.482035831,0.828338904,-0.672669928
92.9,0.715256205,0.954486676,-0.595313151
92.95,0.887156255,0.999940512,-0.502249966
93,0.982871078,0.960722021,-0.401505042
93.05,0.994056243,0.840022016,-0.301702521
93.1,0.919628284,0.647956376,-0.211329112
93.15,0.765882308,0.400732211,-0.138012326
93.2,0.54597329,0.119291798,-0.087875268
93.25,0.278802547,-0.17245326,-0.065022714
93.3,-0.012597453,-0.449649493,-0.071201855
93.35,-0.303042754,-0.688619121,-0.105666059
93.4,-0.567372433,-0.868887292,-0.165252561
93.45,-0.782630429,-0.974945069,-0.24466668
93.5,-0.930065323,-0.997595663,-0.33694746
93.55,-0.996773347,-0.934766068,-0.434074164
93.6,-0.976839883,-0.791711343,-0.527661069
93.65,-0.871877453,-0.580590422,-0.609680525
93.7,-0.690910171,-0.319446287,-0.673152012
93.75,-0.44961133,-0.030674803,-0.712737967
93.8,-0.168957303,0.260888818,-0.725195354
93.85,0.126587653,0.530103076,-0.709644508
93.9,0.411199376,0.753689838,-0.66763266
93.95,0.659949874,0.912253253,-0.602987329
94,0.850994482,0.991972318,-0.521472976
94.05,0.967497878,0.985818585,-0.430281289
94.1,0.999128522,0.894190636,-0.337399843
94.15,0.942987922,0.724906863,-0.25091431
94.2,0.803890081,0.492553464,-0.17830504
94.25,0.593963113,0.217240614,-0.125799196
94.3,0.331604647,-0.077128278,-0.09783465
94.35,0.039879794,-0.364926176,-0.096682002
94.4,-0.255499755,-0.621032222,-0.122257185
94.45,-0.528439076,-0.823027885,-0.172140445
94.5,-0.754766829,-0.953167181,-0.241799409
94.55,-0.914381542,-0.999947168,-0.324996121
94.6,-0.993046284,-0.959138795,-0.414341883
94.65,-0.983670725,-0.834184524,-0.50195084
94.7,-0.886964086,-0.635924168,-0.580134703
94.75,-0.711397698,-0.381669157,-0.642077497
94.8,-0.472476931,-0.093702962,-0.682431092
94.85,-0.191383762,0.202663549,-0.697779336
94.9,0.106892282,0.481312858,-0.686930292
94.95,0.395770711,0.717623213,-0.651011279
95,0.649448048,0.890649686,-0.593358833
95.05,0.845206338,0.984990248,-0.519213872
95.1,0.965455351,0.992169769,-0.435249475
95.15,0.999324262,0.911416495,-0.348973506
95.2,0.943657803,0.749758607,-0.268059283
95.25,0.803324481,0.521428369,-0.199663826
95.3,0.590805644,0.246622894,-0.149794192
95.35,0.325098621,-0.050271851,-0.122778092
95.4,0.030029111,-0.342838607,-0.120885614
95.45,-0.267878262,-0.604977676,-0.144135375
95.5,-0.541781561,-0.813238406,-0.190301983
95.55,-0.766941757,-0.948924786,-0.255123693
95.6,-0.922963201,-0.999785464,-0.332691317
95.65,-0.995650949,-0.961134399,-0.415983266
95.7,-0.978314931,-0.836298424,-0.497498575
95.75,-0.87240005,-0.636347698,-0.569931061
95.8,-0.687381656,-0.379129172,-0.626824117
95.85,-0.439932117,-0.087686039,-0.663147458
95.9,-0.152430432,0.211798026,-0.675744162
95.95,0.149052991,0.492347233,-0.663608062
96,0.437115767,0.728624444,-0.627966827
96.05,0.685514079,0.899225247,-0.572163546
96.1,0.871558026,0.988627143,-0.50134782
96.15,0.978192755,0.988615482,-0.422004505
96.2,0.995573783,0.899053962,-0.341362905
96.25,0.921989916,0.727926102,-0.26673998
96.3,0.764046062,0.490639793,-0.204877091
96.35,0.536085392,0.208653925,-0.161330345
96.4,0.258899965,-0.09245178,-0.139969767
96.45,-0.042155532,-0.385291136,-0.14263261
96.5,-0.339476782,-0.643161225,-0.168962124
96.55,-0.605739159,-0.842481316,-0.216446268
96.6,-0.816411824,-0.96495786,-0.280652647
96.65,-0.95202503,-0.999276057,-0.355638099
96.7,-0.999980458,-0.942160463,-0.434495436
96.75,-0.955735262,-0.79870391,-0.509987343
96.8,-0.823247353,-0.581930406,-0.575209458
96.85,-0.614637017,-0.311627863,-0.624221956
96.9,-0.349092199,-0.012553789,-0.652591875
96.95,-0.05111499,0.287824479,-0.657796493
97,0.251731549,0.561849504,-0.639450839
97.05,0.531369748,0.784222602,-0.599338505
97.1,0.761811986,0.934346745,-0.541242971
97.15,0.921581889,0.998245908,-0.470595002
97.2,0.995725988,0.969880995,-0.3939686
97.25,0.977226477,0.851737108,-0.318471985
97.3,0.867680437,0.654623686,-0.25108977
97.35,0.677178467,0.396701595,-0.198037087
97.4,0.423390029,0.101823198,-0.164185361
97.45,0.129936969,-0.202664164,-0.152612884
97.5,-0.17579628,-0.488449918,-0.164321859
97.55,-0.46521365,-0.728893299,-0.198148207
97.6,-0.711182397,-0.901512769,-0.25087262
97.65,-0.890581825,-0.990098669,-0.317522636
97.7,-0.986485937,-0.986249634,-0.391837805
97.75,-0.989773119,-0.89018587,-0.466854739
97.8,-0.900008618,-0.710759107,-0.535557677
97.85,-0.725513119,-0.464653825,-0.591533928
97.9,-0.482606875,-0.174850152,-0.629573029
97.95,-0.194096526,0.131511338,-0.646153578
98,0.112856385,0.425665584,-0.639772073
98.05,0.40928695,0.679923374,-0.611082779
98.1,0.667159365,0.870282651,-0.562835271
98.15,0.862022649,0.97870411,-0.49961522
98.2,0.975337698,0.994834451,-0.427412471
98.25,0.996253415,0.917011438,-0.353056732
98.3,0.922660626,0.752451719,-0.283573745
98.35,0.761420086,0.516599091,-0.225522429
98.4,0.527738777,0.231690313,-0.184375435
98.45,0.243749583,-0.07532986,-0.164001662
98.5,-0.063574348,-0.375350055,-0.166299796
98.55,-0.364975095,-0.639851076,-0.191017856
98.6,-0.631693815,-0.843620859,-0.235776212
98.65,-0.838218281,-0.967166784,-0.296292387
98.7,-0.964731295,-0.998593718,-0.366786787
98.75,-0.999024282,-0.934765622,-0.440531306
98.8,-0.937690171,-0.781635793,-0.510489047
98.85,-0.786477649,-0.55370959,-0.569984575
98.9,-0.559768652,-0.272686265,-0.613340954
98.95,-0.279224904,0.034594519,-0.636422803
99,0.028270567,0.338708361,-0.637033263
99.05,0.333182425,0.610461439,-0.615126557
99.1,0.606157767,0.823696341,-0.572815229
99.15,0.820854757,0.95781848,-0.514170719
99.2,0.956492344,0.999798281,-0.444835689
99.25,0.999873529,0.945453282,-0.371484608
99.3,0.946684127,0.799882485,-0.301183828
99.35,0.801937809,0.577006364,-0.240712255
99.4,0.579520155,0.29825206,-0.195907777
99.45,0.300871418,-0.009493672,-0.171102457
99.5,-0.007068525,-0.316469517,-0.168701229
99.55,-0.314457224,-0.592914944,-0.18894532
99.6,-0.591439132,-0.811958358,-0.229883972
99.65,-0.811047994,-0.952237532,-0.287558072
99.7,-0.951839789,-0.999996011,-0.356378847
99.75,-0.999998439,-0.95044854,-0.429665803
99.8,-0.950706418,-0.808278463,-0.500292486
99.85,-0.808642898,-0.587213817,-0.561377934
99.9,-0.587556485,-0.308718495,-0.606956859
99.95,-0.308949767,7.85E-05,-0.632563338
100,7.85E-15,0.309016994,-0.635670788
